wavenumber,component-0,component-1,component-2,component-3,component-4,component-5,component-6,component-7
1952.97438015,0.3579852,-0.0,-0.0,7.0315946e-06,0.9611924,-0.0,6.283737e-06,-0.0
1955.81529826,0.35798752,-0.0,-0.0,-0.0,0.9602262,-0.0,-0.0,-0.0
1958.65517147,0.35785267,-0.0,-0.0,-0.0,0.95970315,-0.0,-0.0,-0.0
1961.49400033,0.35775882,-0.0,-0.0,-0.0,0.95868236,-0.0,-0.0,-0.0
1964.33178536,0.35780427,-0.0,-0.0,-0.0,0.9579127,-0.0,3.3943363e-06,-0.0
1967.16852709,0.35810924,-0.0,-0.0,4.323051e-05,0.9568964,-0.0,-0.0,-0.0
1970.00422607,0.35813943,-0.0,-0.0,2.4413781e-05,0.9565384,-0.0,-0.0,-0.0
1972.83888282,0.35814282,-0.0,-0.0,-0.0,0.9562626,-0.0,-0.0,-0.0
1975.67249787,0.35813388,-0.0,-0.0,-0.0,0.95530623,-0.0,-0.0,-0.0
1978.50507177,0.358507,-0.0,-0.0,-0.0,0.9543741,-0.0,-0.0,-0.0
1981.33660503,0.35841066,-0.0,-0.0,-0.0,0.9541455,-0.0,-0.0,-0.0
1984.1670982,0.35849202,-0.0,-0.0,-0.0,0.95308995,-0.0,-0.0,-0.0
1986.9965518,0.35819867,-0.0,-0.0,-0.0,0.95231795,-0.0,-0.0,-0.0
1989.82496636,0.3582824,-0.0,-0.0,-0.0,0.95132524,-0.0,-0.0,-0.0
1992.65234241,0.3588471,-0.0,-0.0,2.6375472e-05,0.95093757,-0.0,6.707097e-06,-0.0
1995.47868049,0.3587203,-0.0,-0.0,1.9056221e-06,0.95019764,-0.0,-0.0,-0.0
1998.30398113,0.3590948,-0.0,-0.0,8.292979e-06,0.9497713,-0.0,-0.0,-0.0
2001.12824485,0.35879788,-0.0,-0.0,-0.0,0.94895285,-0.0,6.07119e-06,-0.0
2003.95147218,0.3588718,-0.0,-0.0,-0.0,0.9483984,-0.0,-0.0,-0.0
2006.77366365,0.35902563,-0.0,-0.0,4.2096126e-05,0.9472234,-0.0,-0.0,-0.0
2009.59481979,0.3590569,-0.0,-0.0,1.8069788e-05,0.9466313,-0.0,-0.0,-0.0
2012.41494113,0.35930103,-0.0,-0.0,-0.0,0.9458859,-0.0,-0.0,-0.0
2015.23402819,0.35909536,-0.0,-0.0,-0.0,0.94554776,-0.0,-0.0,-0.0
2018.05208151,0.35903606,-0.0,-0.0,-0.0,0.9447905,-0.0,1.1173414e-06,-0.0
2020.8691016,0.3592854,-0.0,-0.0,1.2306453e-05,0.94396037,-0.0,-0.0,-0.0
2023.685089,0.3593233,-0.0,-0.0,-0.0,0.9437339,-0.0,-0.0,-0.0
2026.50004423,0.35933334,-0.0,-0.0,-0.0,0.943399,-0.0,-0.0,-0.0
2029.31396782,0.35960126,-0.0,-0.0,-0.0,0.9425728,-0.0,-0.0,-0.0
2032.12686029,0.35952997,-0.0,-0.0,1.6791724e-05,0.9422803,-0.0,-0.0,-0.0
2034.93872217,0.36033773,-0.0,-0.0,-0.0,0.9417994,-0.0,-0.0,-0.0
2037.74955399,0.36015323,-0.0,-0.0,-0.0,0.941591,-0.0,-0.0,-0.0
2040.55935626,0.35996425,-0.0,-0.0,-0.0,0.9409967,-0.0,-0.0,-0.0
2043.36812951,0.35999328,-0.0,-0.0,-0.0,0.9408083,-0.0,-0.0,-0.0
2046.17587426,0.36047813,-0.0,-0.0,-0.0,0.94011223,-0.0,-0.0,-0.0
2048.98259105,0.360291,-0.0,-0.0,-0.0,0.93931544,-0.0,-0.0,-0.0
2051.78828038,0.36022913,-0.0,-0.0,-0.0,0.9389493,-0.0,-0.0,-0.0
2054.59294279,0.3607046,-0.0,-0.0,-0.0,0.93895394,-0.0,-0.0,-0.0
2057.3965788,0.36090153,-0.0,-0.0,-0.0,0.93791544,-0.0,-0.0,-0.0
2060.19918892,0.36097905,-0.0,-0.0,-0.0,0.9378448,-0.0,-0.0,-0.0
2063.00077369,0.36097696,8.9744635e-06,-0.0,-0.0,0.9371316,-0.0,-0.0,-0.0
2065.80133361,0.36136472,-0.0,-0.0,-0.0,0.937046,-0.0,-0.0,-0.0
2068.60086922,0.36098957,-0.0,-0.0,-0.0,0.93575114,-0.0,-0.0,-0.0
2071.39938102,0.36130705,3.1638501e-06,-0.0,-0.0,0.9352814,-0.0,-0.0,-0.0
2074.19686955,0.36084348,-0.0,-0.0,-0.0,0.93504983,-0.0,-0.0,-0.0
2076.99333533,0.36054954,-0.0,-0.0,-0.0,0.93426543,-0.0,-0.0,-0.0
2079.78877886,0.3608941,1.1657193e-05,-0.0,-0.0,0.93364257,-0.0,-0.0,-0.0
2082.58320067,0.3612244,1.965114e-05,-0.0,-0.0,0.93352103,-0.0,-0.0,-0.0
2085.37660128,0.3606856,-0.0,-0.0,-0.0,0.93247974,-0.0,-0.0,-0.0
2088.16898122,0.36083677,-0.0,-0.0,-0.0,0.93182284,-0.0,-0.0,-0.0
2090.96034098,0.36116317,2.018636e-05,-0.0,-0.0,0.93106365,-0.0,-0.0,-0.0
2093.7506811,0.360903,2.7227763e-06,-0.0,-0.0,0.93031335,-0.0,-0.0,-0.0
2096.54000209,0.3609384,2.8884226e-05,-0.0,-0.0,0.9291813,-0.0,-0.0,-0.0
2099.32830447,0.36085817,-0.0,-0.0,-0.0,0.9285854,-0.0,-0.0,-0.0
2102.11558875,0.36082366,7.518288e-06,-0.0,-0.0,0.9277734,-0.0,-0.0,-0.0
2104.90185545,0.36074108,-0.0,-0.0,-0.0,0.92710865,-0.0,-0.0,-0.0
2107.68710509,0.36041167,-0.0,-0.0,-0.0,0.9265417,-0.0,-0.0,-0.0
2110.47133818,0.36074892,3.3392327e-05,-0.0,-0.0,0.92509866,-0.0,-0.0,-0.0
2113.25455524,0.36052206,-0.0,-0.0,-0.0,0.92474264,-0.0,-0.0,-0.0
2116.03675678,0.36031914,-0.0,-0.0,-0.0,0.92435956,-0.0,-0.0,-0.0
2118.81794332,0.36028558,4.1851396e-05,-0.0,-0.0,0.9230062,-0.0,-0.0,-0.0
2121.59811537,0.36053145,2.0186744e-06,-0.0,-0.0,0.9226545,-0.0,-0.0,-0.0
2124.37727344,0.36052907,-0.0,-0.0,-0.0,0.9215548,-0.0,-0.0,-0.0
2127.15541806,0.36025694,3.5730172e-05,-0.0,-0.0,0.92117953,-0.0,5.186707e-06,-0.0
2129.93254972,0.36032823,-0.0,-0.0,-0.0,0.92046154,-0.0,-0.0,-0.0
2132.70866895,0.3605737,-0.0,-0.0,-0.0,0.9201036,-0.0,-0.0,-0.0
2135.48377625,0.36017257,1.4269476e-05,-0.0,-0.0,0.91897756,-0.0,-0.0,-0.0
2138.25787215,0.3600257,1.254535e-05,-0.0,-0.0,0.9183602,-0.0,-0.0,-0.0
2141.03095714,0.3601525,4.7339374e-05,-0.0,-0.0,0.917824,-0.0,-0.0,-0.0
2143.80303175,0.3600205,9.843258e-05,-0.0,-0.0,0.9171631,-0.0,-0.0,-0.0
2146.57409648,0.35986236,4.892576e-05,-0.0,-0.0,0.91654223,-0.0,-0.0,-0.0
2149.34415184,0.3603557,-0.0,-0.0,-0.0,0.91588557,-0.0,-0.0,-0.0
2152.11319835,0.3598527,-0.0,-0.0,-0.0,0.9156062,-0.0,-0.0,-0.0
2154.88123651,0.35990644,-0.0,-0.0,-0.0,0.9149292,-0.0,-0.0,-0.0
2157.64826684,0.35985693,3.3079203e-05,-0.0,-0.0,0.9142465,-0.0,-0.0,-0.0
2160.41428984,0.3602621,4.6549012e-05,-0.0,-0.0,0.91386753,-0.0,-0.0,-0.0
2163.17930603,0.35989368,6.873751e-05,-0.0,-0.0,0.9130332,-0.0,-0.0,-0.0
2165.9433159,0.36005908,8.628537e-05,-0.0,-0.0,0.91291064,-0.0,-0.0,-0.0
2168.70631998,0.36008006,6.0970488e-06,-0.0,-0.0,0.9123744,-0.0,-0.0,-0.0
2171.46831876,0.36005065,-0.0,-0.0,-0.0,0.91233766,-0.0,-0.0,-0.0
2174.22931276,0.36037236,-0.0,-0.0,-0.0,0.91178566,-0.0,-0.0,-0.0
2176.98930248,0.36019972,-0.0,-0.0,-0.0,0.9113349,-0.0,-0.0,-0.0
2179.74828843,0.36088988,6.0308284e-05,-0.0,-0.0,0.9111353,-0.0,-0.0,-0.0
2182.50627112,0.36027116,-0.0,-0.0,-0.0,0.9110023,-0.0,-0.0,-0.0
2185.26325104,0.3605013,-0.0,-0.0,-0.0,0.9105849,-0.0,-0.0,-0.0
2188.01922872,0.36043295,0.00020224157,-0.0,-0.0,0.91052175,-0.0,-0.0,-0.0
2190.77420465,0.36040097,0.00011936168,-0.0,-0.0,0.9103649,-0.0,-0.0,-0.0
2193.52817935,0.36048454,0.00024729996,-0.0,-0.0,0.9104505,-0.0,-0.0,-0.0
2196.2811533,0.3608625,0.00025586333,-0.0,-0.0,0.9099958,-0.0,-0.0,-0.0
2199.03312703,0.36095026,0.00020696272,-0.0,-0.0,0.90968186,-0.0,-0.0,-0.0
2201.78410103,0.36128765,0.00022505119,-0.0,-0.0,0.9090881,-0.0,-0.0,-0.0
2204.5340758,0.36087114,0.00057253975,-0.0,-0.0,0.9096934,-0.0,-0.0,-0.0
2207.28305186,0.36113432,0.001103159,-0.0,-0.0,0.90925395,-0.0,-0.0,-0.0
2210.0310297,0.36173055,0.00035666573,-0.0,-0.0,0.90928847,-0.0,-0.0,-0.0
2212.77800983,0.36189583,3.3541866e-05,-0.0,-0.0,0.90870064,-0.0,-0.0,-0.0
2215.52399275,0.3618834,0.0012114854,-0.0,-0.0,0.9086862,-0.0,-0.0,-0.0
2218.26897896,0.3622477,0.00080096815,-0.0,-0.0,0.9084107,-0.0,-0.0,-0.0
2221.01296896,0.3625199,0.0015601884,-0.0,-0.0,0.90819955,-0.0,-0.0,-0.0
2223.75596326,0.36231455,0.0019434694,-0.0,-0.0,0.9080662,-0.0,-0.0,-0.0
2226.49796236,0.36218593,0.002121089,-0.0,-0.0,0.9079633,-0.0,-0.0,-0.0
2229.23896675,0.36262116,0.0029690205,-0.0,-0.0,0.9076455,-0.0,-0.0,-0.0
2231.97897694,0.36231273,0.0032711925,-0.0,-0.0,0.90739495,-0.0,-0.0,-0.0
2234.71799343,0.3626545,0.003497463,-0.0,-0.0,0.9073739,-0.0,-0.0,-0.0
2237.45601672,0.3629301,0.003954658,-0.0,-0.0,0.90758115,-0.0,-0.0,-0.0
2240.1930473,0.36291578,0.00403126,-0.0,-0.0,0.9068608,-0.0,9.5195145e-07,-0.0
2242.92908569,0.3635814,0.004503579,-0.0,-0.0,0.90660924,-0.0,-0.0,-0.0
2245.66413237,0.3635283,0.005080916,-0.0,-0.0,0.9063372,-0.0,-0.0,-0.0
2248.39818784,0.36330247,0.005272688,-0.0,-0.0,0.9062046,-0.0,-0.0,-0.0
2251.13125261,0.3632699,0.005878978,-0.0,-0.0,0.90575767,-0.0,-0.0,-0.0
2253.86332716,0.36296386,0.005849726,-0.0,-0.0,0.905359,-0.0,-0.0,-0.0
2256.59441201,0.36348745,0.0063654375,-0.0,-0.0,0.9052303,-0.0,1.4115832e-06,-0.0
2259.32450764,0.36365062,0.0068260054,-0.0,-0.0,0.9048448,-0.0,-0.0,-0.0
2262.05361455,0.3638754,0.0069067637,-0.0,-0.0,0.90387756,-0.0,-0.0,-0.0
2264.78173324,0.36373517,0.0077743963,-0.0,-0.0,0.90312564,-0.0,-0.0,-0.0
2267.50886421,0.3637281,0.008147149,-0.0,-0.0,0.9029653,-0.0,-0.0,-0.0
2270.23500795,0.36389595,0.008448821,-0.0,-0.0,0.90240526,-0.0,-0.0,-0.0
2272.96016495,0.3639402,0.009273318,-0.0,-0.0,0.9017885,-0.0,1.7868241e-06,-0.0
2275.68433572,0.36386305,0.009765943,-0.0,-0.0,0.901137,-0.0,-0.0,-0.0
2278.40752074,0.364055,0.009764606,-0.0,-0.0,0.90037477,-0.0,-0.0,-0.0
2281.12972051,0.36414677,0.009809192,-0.0,-0.0,0.8997546,-0.0,-0.0,-0.0
2283.85093553,0.36391953,0.010749743,-0.0,-0.0,0.89889234,-0.0,-0.0,-0.0
2286.57116629,0.36404294,0.010421964,-0.0,-0.0,0.8983204,-0.0,-0.0,-0.0
2289.29041329,0.36396453,0.011187596,-0.0,-0.0,0.89742744,-0.0,-0.0,-0.0
2292.008677,0.3643762,0.011384644,-0.0,-0.0,0.89705336,-0.0,-0.0,-0.0
2294.72595794,0.3640516,0.012749069,-0.0,-0.0,0.89602065,-0.0,-0.0,-0.0
2297.44225659,0.36454216,0.012047184,-0.0,-0.0,0.8955022,-0.0,-0.0,-0.0
2300.15757345,0.3641171,0.013329665,-0.0,-0.0,0.89460605,-0.0,-0.0,-0.0
2302.871909,0.36436465,0.012801882,-0.0,-0.0,0.89378154,-0.0,-0.0,-0.0
2305.58526373,0.36448988,0.013917904,-0.0,-0.0,0.89281577,-0.0,-0.0,-0.0
2308.29763815,0.3647834,0.013670246,-0.0,-0.0,0.8917398,-0.0,-0.0,-0.0
2311.00903274,0.36501324,0.014039139,-0.0,-0.0,0.89120317,-0.0,-0.0,-0.0
2313.71944798,0.36438227,0.015148115,-0.0,-0.0,0.89047235,-0.0,-0.0,-0.0
2316.42888438,0.36445865,0.015816659,-0.0,-0.0,0.8898228,-0.0,-0.0,-0.0
2319.13734242,0.36451837,0.015755914,-0.0,-0.0,0.8886209,-0.0,-0.0,-0.0
2321.84482259,0.36473113,0.016277922,-0.0,-0.0,0.88801754,-0.0,-0.0,-0.0
2324.55132538,0.36515686,0.015679931,-0.0,-0.0,0.8871983,-0.0,-0.0,-0.0
2327.25685128,0.36502677,0.016430821,-0.0,-0.0,0.8864835,-0.0,-0.0,-0.0
2329.96140078,0.36465442,0.01804668,-0.0,-0.0,0.8858869,-0.0,-0.0,-0.0
2332.66497436,0.3646669,0.018074263,-0.0,-0.0,0.88497454,-0.0,-0.0,-0.0
2335.36757252,0.36568385,0.017796086,-0.0,-0.0,0.8843624,-0.0,-0.0,-0.0
2338.06919573,0.3650056,0.018717458,-0.0,-0.0,0.88381326,-0.0,-0.0,-0.0
2340.7698445,0.365543,0.01894489,-0.0,-0.0,0.88366383,-0.0,-0.0,-0.0
2343.4695193,0.36556855,0.019681701,-0.0,-0.0,0.8847929,-0.0,-0.0,-0.0
2346.16822063,0.36623308,0.02005548,-0.0,-0.0,0.88780797,-0.0,-0.0,-0.0
2348.86594896,0.3660726,0.020608464,-0.0,-0.0,0.8889883,-0.0,-0.0,-0.0
2351.56270479,0.36651498,0.020885564,-0.0,-0.0,0.8896908,-0.0,-0.0,-0.0
2354.25848861,0.36667326,0.021281932,-0.0,-0.0,0.8892483,-0.0,-0.0,-0.0
2356.95330088,0.3667248,0.022063538,-0.0,-0.0,0.8877942,-0.0,-0.0,-0.0
2359.64714211,0.36665076,0.022590823,-0.0,-0.0,0.88480574,-0.0,-0.0,-0.0
2362.34001278,0.36665592,0.022462374,-0.0,-0.0,0.8827835,-0.0,-0.0,-0.0
2365.03191337,0.36607727,0.022948617,-0.0,-0.0,0.8803011,-0.0,-0.0,-0.0
2367.72284436,0.36637804,0.024201052,-0.0,-0.0,0.87867695,-0.0,-0.0,-0.0
2370.41280624,0.36760923,0.02299629,-0.0,-0.0,0.8771686,-0.0,-0.0,-0.0
2373.1017995,0.36663744,0.024810193,-0.0,-0.0,0.87620723,-0.0,-0.0,-0.0
2375.78982461,0.3667193,0.024948133,-0.0,-0.0,0.8754501,-0.0,-0.0,-0.0
2378.47688205,0.36685324,0.02506205,-0.0,-0.0,0.8744163,-0.0,-0.0,-0.0
2381.16297232,0.36680672,0.02554715,-0.0,-0.0,0.8735105,-0.0,-0.0,-0.0
2383.8480959,0.36671278,0.026252802,-0.0,-0.0,0.8729605,-0.0,-0.0,-0.0
2386.53225325,0.3672787,0.026675455,-0.0,-0.0,0.87183017,-0.0,-0.0,-0.0
2389.21544488,0.3671022,0.026760153,-0.0,-0.0,0.8714993,-0.0,-0.0,-0.0
2391.89767125,0.36717066,0.02770128,-0.0,-0.0,0.8705895,-0.0,-0.0,-0.0
2394.57893285,0.36707297,0.028089082,-0.0,-0.0,0.8703321,-0.0,-0.0,-0.0
2397.25923016,0.367123,0.028582292,-0.0,-0.0,0.8695741,-0.0,-0.0,-0.0
2399.93856366,0.36757728,0.028969025,-0.0,-0.0,0.8687521,-0.0,-0.0,-0.0
2402.61693384,0.3677792,0.028983157,-0.0,-0.0,0.8681523,-0.0,-0.0,-0.0
2405.29434116,0.36762777,0.030143391,-0.0,-0.0,0.86750567,-0.0,-0.0,-0.0
2407.97078611,0.3677833,0.031003354,-0.0,-0.0,0.86709905,-0.0,-0.0,-0.0
2410.64626916,0.36787263,0.031328734,-0.0,-0.0,0.86640763,-0.0,-0.0,-0.0
2413.32079081,0.36811092,0.031418968,-0.0,-0.0,0.8657806,-0.0,-0.0,-0.0
2415.99435152,0.36774164,0.032036573,-0.0,-0.0,0.86512357,-0.0,-0.0,-0.0
2418.66695177,0.3681177,0.03254135,-0.0,-0.0,0.86454064,-0.0,-0.0,-0.0
2421.33859205,0.36819604,0.033038944,-0.0,-0.0,0.86388427,-0.0,-0.0,-0.0
2424.00927282,0.3687246,0.033253547,-0.0,-0.0,0.86305165,-0.0,-0.0,-0.0
2426.67899457,0.3687943,0.03394153,-0.0,-0.0,0.86251247,-0.0,-0.0,-0.0
2429.34775777,0.36857852,0.034552697,-0.0,-0.0,0.8617229,-0.0,-0.0,-0.0
2432.0155629,0.36898085,0.03470852,-0.0,-0.0,0.86105186,-0.0,-0.0,-0.0
2434.68241043,0.36886084,0.03511275,-0.0,-0.0,0.8608565,-0.0,-0.0,-0.0
2437.34830085,0.36867043,0.03548684,-0.0,-0.0,0.8605011,-0.0,-0.0,-0.0
2440.01323462,0.36846173,0.036317356,-0.0,-0.0,0.85941315,-0.0,-0.0,-0.0
2442.67721223,0.36879507,0.03626683,-0.0,-0.0,0.85910755,-0.0,-0.0,-0.0
2445.34023414,0.3685394,0.037565764,-0.0,-0.0,0.85848874,-0.0,-0.0,-0.0
2448.00230084,0.36892614,0.037078585,-0.0,-0.0,0.8579733,-0.0,-0.0,-0.0
2450.66341278,0.36842808,0.037713155,-0.0,-0.0,0.8573519,-0.0,-0.0,-0.0
2453.32357046,0.36865085,0.038562376,-0.0,-0.0,0.8571195,-0.0,3.699569e-08,-0.0
2455.98277435,0.36871013,0.038871653,-0.0,-0.0,0.85632694,-0.0,-0.0,-0.0
2458.64102491,0.36846676,0.039770693,-0.0,-0.0,0.85591143,-0.0,-0.0,-0.0
2461.29832262,0.36860842,0.040222768,-0.0,-0.0,0.8549809,-0.0,-0.0,-0.0
2463.95466795,0.36847648,0.040352643,-0.0,-0.0,0.85455346,-0.0,-0.0,-0.0
2466.61006138,0.36851546,0.04103953,-0.0,-0.0,0.85414624,-0.0,-0.0,-0.0
2469.26450337,0.3684639,0.041835018,-0.0,-0.0,0.85353816,-0.0,-0.0,-0.0
2471.9179944,0.36837655,0.042282403,-0.0,-0.0,0.85308886,-0.0,-0.0,-0.0
2474.57053495,0.36852375,0.042412084,-0.0,-0.0,0.85252684,-0.0,-0.0,-0.0
2477.22212547,0.36811206,0.043423086,-0.0,-0.0,0.85213524,-0.0,-0.0,-0.0
2479.87276645,0.36814892,0.04380627,-0.0,-0.0,0.85121936,-0.0,-0.0,-0.0
2482.52245836,0.3683548,0.04401077,-0.0,-0.0,0.85040814,-0.0,-0.0,-0.0
2485.17120165,0.36743608,0.044743314,-0.0,-0.0,0.8503556,-0.0,-0.0,-0.0
2487.81899681,0.36771166,0.04542086,-0.0,-0.0,0.849645,-0.0,-0.0,-0.0
2490.4658443,0.36740813,0.046094626,-0.0,-0.0,0.84961325,-0.0,-0.0,-0.0
2493.1117446,0.36763024,0.046461202,-0.0,-0.0,0.8491913,-0.0,-0.0,-0.0
2495.75669816,0.36731058,0.047052283,-0.0,-0.0,0.8486063,-0.0,-0.0,-0.0
2498.40070547,0.36699796,0.048297033,-0.0,-0.0,0.847816,-0.0,-0.0,-0.0
2501.04376699,0.36689162,0.048747115,-0.0,-0.0,0.84762883,-0.0,-0.0,-0.0
2503.68588318,0.36632058,0.048751414,-0.0,-0.0,0.8471407,-0.0,-0.0,-0.0
2506.32705451,0.36615634,0.049814004,-0.0,-0.0,0.8470458,-0.0,-0.0,-0.0
2508.96728146,0.3669727,0.0494666,-0.0,-0.0,0.84587604,-0.0,-0.0,-0.0
2511.60656449,0.36652908,0.05115948,-0.0,-0.0,0.8459046,-0.0,-0.0,-0.0
2514.24490406,0.366292,0.051624496,-0.0,-0.0,0.84528977,-0.0,-0.0,-0.0
2516.88230065,0.36671683,0.051919498,-0.0,-0.0,0.8454685,-0.0,-0.0,-0.0
2519.51875472,0.36626625,0.052461684,-0.0,-0.0,0.8446407,-0.0,-0.0,-0.0
2522.15426673,0.36622566,0.05327115,-0.0,-0.0,0.8445004,-0.0,-0.0,-0.0
2524.78883715,0.36579302,0.054405507,-0.0,-0.0,0.84406984,-0.0,-0.0,-0.0
2527.42246644,0.3657427,0.054927476,-0.0,-0.0,0.8437764,-0.0,-0.0,-0.0
2530.05515508,0.36652675,0.054698266,-0.0,-0.0,0.8433532,-0.0,-0.0,-0.0
2532.68690352,0.36576048,0.05600745,-0.0,-0.0,0.84296894,-0.0,-0.0,-0.0
2535.31771223,0.36648083,0.05650475,-0.0,-0.0,0.8428483,-0.0,-0.0,-0.0
2537.94758168,0.36617047,0.057037544,-0.0,-0.0,0.8428486,-0.0,-0.0,-0.0
2540.57651233,0.36596707,0.058613993,-0.0,-0.0,0.8422831,-0.0,-0.0,-0.0
2543.20450463,0.3656668,0.058539174,-0.0,-0.0,0.8419411,-0.0,-0.0,-0.0
2545.83155906,0.3657944,0.059631683,-0.0,-0.0,0.8414009,-0.0,-0.0,-0.0
2548.45767608,0.36622688,0.059739556,-0.0,-0.0,0.84125817,-0.0,-0.0,-0.0
2551.08285615,0.36685598,0.060279254,-0.0,-0.0,0.8405125,-0.0,-0.0,-0.0
2553.70709973,0.36660028,0.060961545,-0.0,-0.0,0.83990103,-0.0,-0.0,-0.0
2556.33040729,0.36678323,0.06196761,-0.0,-0.0,0.83963287,-0.0,-0.0,-0.0
2558.95277928,0.3664169,0.06278002,-0.0,-0.0,0.8394253,-0.0,-0.0,-0.0
2561.57421617,0.36686498,0.06226983,-0.0,-0.0,0.83872974,-0.0,-0.0,-0.0
2564.19471841,0.36648628,0.06376979,-0.0,-0.0,0.8383955,-0.0,-0.0,-0.0
2566.81428648,0.36614913,0.064057276,-0.0,-0.0,0.8377104,-0.0,-0.0,-0.0
2569.43292083,0.36688715,0.065388665,-0.0,-0.0,0.83731943,-0.0,-0.0,-0.0
2572.05062191,0.3672386,0.06524955,-0.0,-0.0,0.8370426,-0.0,-0.0,-0.0
2574.6673902,0.36785284,0.0659664,-0.0,-0.0,0.83671546,-0.0,-0.0,-0.0
2577.28322615,0.36745074,0.06685278,-0.0,-0.0,0.83601415,-0.0,-0.0,-0.0
2579.89813021,0.36794248,0.067444764,-0.0,-0.0,0.8355318,-0.0,-0.0,-0.0
2582.51210285,0.3680144,0.067065306,-0.0,-0.0,0.83473057,-0.0,-0.0,-0.0
2585.12514453,0.36852267,0.067980476,-0.0,-0.0,0.8345623,-0.0,-0.0,-0.0
2587.7372557,0.3694119,0.068302706,-0.0,-0.0,0.83403534,-0.0,-0.0,-0.0
2590.34843683,0.36879218,0.069835484,-0.0,-0.0,0.83381444,-0.0,-0.0,-0.0
2592.95868837,0.3694432,0.069766186,-0.0,-0.0,0.83301055,-0.0,-0.0,-0.0
2595.56801077,0.36912736,0.07055754,-0.0,-0.0,0.83247334,-0.0,-0.0,-0.0
2598.1764045,0.36984205,0.070833005,-0.0,-0.0,0.8317656,-0.0,-0.0,-0.0
2600.78387001,0.36949232,0.071530916,-0.0,-0.0,0.831216,-0.0,-0.0,-0.0
2603.39040776,0.36994636,0.07220157,-0.0,-0.0,0.83078074,-0.0,-0.0,-0.0
2605.99601821,0.37015164,0.072650135,-0.0,-0.0,0.8301535,-0.0,-0.0,-0.0
2608.6007018,0.37077,0.07308295,-0.0,-0.0,0.82940155,-0.0,-0.0,-0.0
2611.20445901,0.3711129,0.073454574,-0.0,-0.0,0.82902527,-0.0,-0.0,-0.0
2613.80729027,0.37087837,0.07409008,-0.0,-0.0,0.8284473,-0.0,-0.0,-0.0
2616.40919605,0.3715055,0.07486397,-0.0,-0.0,0.8276119,-0.0,-0.0,-0.0
2619.01017681,0.37174004,0.07453999,-0.0,-0.0,0.82683676,-0.0,-0.0,-0.0
2621.61023299,0.37192723,0.0761908,-0.0,-0.0,0.8265273,-0.0,-0.0,-0.0
2624.20936505,0.37200347,0.07581017,-0.0,-0.0,0.82616824,-0.0,-0.0,-0.0
2626.80757344,0.3724804,0.07681088,-0.0,-0.0,0.825489,-0.0,-0.0,-0.0
2629.40485862,0.3726376,0.07726862,-0.0,-0.0,0.82481056,-0.0,-0.0,-0.0
2632.00122105,0.37296018,0.07757839,-0.0,-0.0,0.824442,-0.0,-0.0,-0.0
2634.59666117,0.37305626,0.07827697,-0.0,-0.0,0.82387626,-0.0,-0.0,-0.0
2637.19117943,0.37331077,0.07858968,-0.0,-0.0,0.82367516,-0.0,-0.0,-0.0
2639.7847763,0.3741578,0.079450294,-0.0,-0.0,0.8230558,-0.0,-0.0,-0.0
2642.37745221,0.37396455,0.07943325,-0.0,-0.0,0.8227527,-0.0,-0.0,-0.0
2644.96920763,0.37447494,0.080931894,-0.0,-0.0,0.82232237,-0.0,-0.0,-0.0
2647.56004301,0.37439984,0.080948755,-0.0,-0.0,0.82182723,-0.0,-0.0,-0.0
2650.14995879,0.37496963,0.081223525,-0.0,-0.0,0.82146627,-0.0,-0.0,-0.0
2652.73895542,0.3753897,0.08195971,-0.0,-0.0,0.8213311,-0.0,-0.0,-0.0
2655.32703337,0.3758192,0.08232013,-0.0,-0.0,0.82090515,-0.0,-0.0,-0.0
2657.91419307,0.37625912,0.08270871,-0.0,-0.0,0.8209321,-0.0,-0.0,-0.0
2660.50043498,0.37681222,0.08398133,-0.0,-0.0,0.8203511,-0.0,-0.0,-0.0
2663.08575955,0.37754783,0.08346308,-0.0,-0.0,0.8201438,-0.0,-0.0,-0.0
2665.67016723,0.3773468,0.08439947,-0.0,-0.0,0.81998086,-0.0,-0.0,-0.0
2668.25365846,0.37829205,0.0845083,-0.0,-0.0,0.8196948,-0.0,-0.0,-0.0
2670.8362337,0.3781445,0.08490194,-0.0,-0.0,0.8193885,-0.0,-0.0,-0.0
2673.41789339,0.37826812,0.08635895,-0.0,-0.0,0.8194351,-0.0,-0.0,-0.0
2675.99863799,0.3788132,0.08677163,-0.0,-0.0,0.818838,-0.0,-0.0,-0.0
2678.57846794,0.37905732,0.08769228,-0.0,-0.0,0.8189882,-0.0,-0.0,-0.0
2681.15738368,0.3797844,0.08774632,-0.0,-0.0,0.818643,-0.0,-0.0,-0.0
2683.73538567,0.38016415,0.08831169,-0.0,-0.0,0.81841195,-0.0,-0.0,-0.0
2686.31247435,0.3804517,0.08911457,-0.0,-0.0,0.8180635,-0.0,-0.0,-0.0
2688.88865017,0.38124508,0.08896068,-0.0,-0.0,0.818217,-0.0,-0.0,-0.0
2691.46391358,0.38175932,0.08954848,-0.0,-0.0,0.81780076,-0.0,-0.0,-0.0
2694.03826502,0.38179216,0.09061324,-0.0,-0.0,0.81754076,-0.0,-0.0,-0.0
2696.61170493,0.38236168,0.090659305,-0.0,-0.0,0.81735486,-0.0,-0.0,-0.0
2699.18423378,0.38309863,0.09153347,-0.0,-0.0,0.8173594,-0.0,-0.0,-0.0
